UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	18
0	9
1	12
0	8
2	5
0	0
2	7
0	9
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	48
6	694
80	1142
45	134
0	742
17	98
10	585
0	244
4	0
4	0
0	1260
1792	1899
0	1274
0	483
2	369
16	1108
3	812
34	177
3	841
98	1440
0	1429
0	41
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	640
11	969
4	156
2	646
0	92
0	27
7	801
0	282
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
22	1
0	1
0	0
0	22
0	51
17	979
0	9
0	3
0	355
0	869
0	93
1	381
7	7
0	109
0	3
0	23
2	132
5	5
0	164
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	100
0	0
0	0
0	0
0	0
1	0
602	2499
3	208
0	0
0	1732
0	495
4	91
7	2387
3	2288
0	0
15	0
5	6678
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	4
0	2
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	39
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
331	1
50	1951
69	1880
2	83
0	180
4	1597
5	1
0	1
1	1
1	2
0	1
0	1445
2	0
0	0
7	6
0	6
0	1
0	0
0	0
812	13
0	7
0	0
3	9
2	8
0	7
0	7
0	6
0	6
2	244
0	236
0	251
0	1
0	166
1	197
0	245
0	8
1	25
0	190
2	11
9	21
0	5
0	0
0	27
11	106
0	55
0	46
0	27
0	78
4	70
0	58
0	37
0	45
0	27
0	23
0	22
0	60
0	1
0	58
0	23
0	58
0	42
0	7
0	28
0	58
0	52
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	6
0	0
0	3
0	4
0	4
0	0
0	1
0	0
0	0
0	0
0	0
67	1119
0	405
5	625
0	301
21	719
2	164
1	205
2	0
0	3
60	259
2	7
0	5
0	41
0	5
2	43
1	46
0	12
0	48
0	14
0	5
0	225
0	10
19	1
0	16
1	10
0	13
0	11
0	0
0	3
0	63
0	0
1	22
1	3
1	37
0	0
931	1066
0	134
0	155
3	53
0	1
0	717
0	24
0	75
0	0
0	0
0	0
0	0
0	0
0	0
0	0
