UniqueCount	AmbigCount
0	0
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	26
0	18
1	24
0	13
3	1
0	1
0	4
0	9
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	30
4	418
67	698
22	74
0	435
11	59
8	360
0	122
1	0
2	0
1	926
1302	1394
0	937
0	361
3	266
16	787
1	542
35	109
2	544
102	1314
0	1297
0	33
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	513
6	813
6	113
1	547
0	79
0	18
1	625
0	229
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
23	1
0	1
0	0
0	22
0	51
12	976
1	7
0	2
0	382
0	867
0	130
0	351
2	3
0	108
0	2
0	20
0	94
6	3
0	141
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	45
0	0
0	0
0	0
0	0
0	0
515	2330
0	199
0	1
0	1575
0	460
1	72
3	2205
1	2097
0	0
16	0
2	4647
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	3
0	2
0	0
0	0
0	2
0	2
0	2
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	32
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
243	6
76	1640
70	1563
0	75
2	152
2	1338
3	1
0	0
1	0
0	1
0	0
1	1339
0	0
0	0
3	5
0	4
0	0
0	0
0	1
771	11
0	7
0	2
4	8
0	7
0	6
0	3
0	6
0	6
1	213
0	196
0	216
0	0
0	150
0	179
0	213
0	3
0	12
0	174
4	7
2	16
0	3
0	0
0	29
9	98
0	51
0	40
0	33
1	78
3	52
0	57
0	31
0	38
0	31
0	11
1	28
0	59
0	0
0	54
0	8
0	54
0	31
0	4
0	33
0	57
0	44
0	1
0	1
0	1
0	1
1	1
0	0
0	0
0	5
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
65	875
0	282
6	498
0	234
24	587
1	126
4	170
0	0
0	3
49	252
0	11
0	9
0	45
0	6
3	44
4	35
0	10
0	46
0	9
0	7
2	220
0	11
26	1
1	15
0	12
0	12
0	5
0	0
0	0
0	54
0	3
0	16
0	4
0	25
0	0
796	1010
0	102
0	125
0	31
0	2
0	740
0	15
0	69
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
