UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	23
0	10
0	17
0	13
3	3
0	0
3	7
1	13
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	33
3	578
80	956
35	98
1	640
16	60
6	501
0	204
5	0
2	0
0	1163
1706	1746
0	1170
0	406
4	434
9	1021
2	777
49	161
1	803
144	1447
1	1441
0	42
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	584
6	910
9	155
2	614
2	76
0	31
5	767
0	271
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
35	1
0	1
0	0
0	26
0	55
22	895
0	16
0	9
0	320
0	793
0	90
0	367
4	1
0	108
0	4
1	15
0	87
10	5
0	126
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	101
0	0
0	0
0	0
0	0
2	0
663	2621
3	240
0	1
0	1767
1	544
3	120
7	2513
2	2409
0	0
12	0
1	6423
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	3
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	36
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
367	0
81	2248
65	2150
1	132
1	190
3	1859
5	1
0	0
1	0
0	1
0	1
1	1725
2	0
0	0
9	4
0	4
0	0
1	0
0	3
823	3
1	10
1	3
8	5
1	5
0	9
1	1
0	9
0	9
2	237
0	236
0	247
0	2
0	166
1	203
0	237
0	8
2	15
0	191
5	12
3	18
0	3
0	0
0	39
15	177
0	83
0	62
0	33
0	134
3	97
0	105
0	50
0	54
0	39
0	26
0	31
0	114
0	1
0	104
0	25
0	105
0	53
0	11
0	41
0	107
0	84
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	4
0	4
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
63	1170
0	436
6	660
0	308
27	754
3	179
3	228
0	0
0	2
49	268
1	11
0	10
0	47
0	8
0	49
1	49
0	15
0	53
0	13
0	5
0	231
0	17
25	2
0	14
0	8
2	4
0	5
0	0
0	5
0	68
1	1
1	19
0	6
1	26
0	0
856	1077
0	102
0	166
1	45
0	2
0	754
0	17
0	75
0	0
0	0
0	0
0	0
0	0
0	0
0	0
