UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
2	14
0	11
0	14
0	9
3	4
0	2
1	4
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
1	43
2	530
62	894
25	124
0	573
22	73
8	442
0	169
1	0
3	0
0	970
1578	1473
0	977
0	335
0	307
9	874
3	636
21	138
5	670
112	1451
0	1435
0	39
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	591
3	922
4	131
3	635
0	82
0	33
2	745
0	250
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
27	0
0	0
0	0
0	26
0	51
16	879
0	16
0	6
0	318
0	779
0	94
0	328
6	10
0	106
1	5
0	17
3	108
11	3
0	146
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	57
0	0
0	0
0	0
0	0
2	0
603	2700
0	237
0	3
0	1806
0	528
6	106
12	2567
1	2466
0	0
17	0
2	4549
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	42
1	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
227	0
61	1499
61	1438
0	83
1	127
2	1221
1	2
0	2
0	1
0	3
0	2
5	1509
1	0
0	0
8	6
0	6
0	1
0	0
0	0
751	6
0	11
0	2
6	3
0	2
0	10
1	1
2	8
0	8
1	186
0	174
0	191
2	1
0	121
0	155
0	187
0	5
0	12
0	149
3	8
2	16
0	5
0	0
0	33
13	126
0	69
0	58
0	31
0	93
3	78
0	69
0	39
0	43
0	32
0	24
0	23
0	73
0	1
0	68
0	20
0	68
0	41
0	16
0	38
0	72
2	58
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	8
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
61	1032
2	417
6	528
0	268
21	623
4	145
2	161
0	0
0	2
56	244
3	13
0	12
0	50
0	4
1	47
0	48
0	10
0	50
0	7
0	5
1	208
0	12
9	6
2	18
0	7
0	8
0	5
0	0
0	2
0	50
1	2
1	13
0	7
0	31
0	0
909	980
0	139
0	147
0	33
0	2
0	645
0	17
0	82
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
